product_id,sku,product_name,category,brand,supplier_id,unit,unit_price,status
2275,SKU02275,Parle Product 2275,Cleaning,ITC,65.0,Piece,316.03,Active
2276,SKU02276,Dabur Product 2276,Bakery,P&G,141.0,Piece,198.17,Active
2277,SKU02277,P&G Product 2277,Bakery,ITC,50.0,Bottle,2383.58,Active
2278,SKU02278,Amul Product 2278,Frozen Food,Nestle,79.0,Litre,1477.84,Inactive
2279,SKU02279,Dabur Product 2279,Bakery,Dabur,198.0,Piece,977.85,Active
2280,SKU02280,Unilever Product 2280,Personal Care,Amul,117.0,Kg,1933.24,Inactive
2281,SKU02281,Unilever Product 2281,Personal Care,Nestle,181.0,Piece,1354.2,Active
2282,SKU02282,Dabur Product 2282,Household,Unilever,90.0,Pack,2128.88,Active
2283,SKU02283,ITC Product 2283,Cleaning,ITC,156.0,Bottle,769.4,Inactive
2284,SKU02284,P&G Product 2284,Frozen Food,P&G,2.0,Pack,1470.3,Inactive
2285,SKU02285,Nestle Product 2285,Beverages,Parle,7.0,Pack,539.25,Active
2286,SKU02286,P&G Product 2286,Frozen Food,Nestle,81.0,Litre,165.74,Inactive
2287,SKU02287,Britannia Product 2287,Dairy,Unilever,112.0,Pack,919.3,Inactive
2288,SKU02288,Nestle Product 2288,Dairy,Nestle,51.0,Litre,1490.37,Active
2289,SKU02289,Nestle Product 2289,Household,Parle,183.0,Piece,1061.3,Inactive
2290,SKU02290,Parle Product 2290,Frozen Food,Nestle,26.0,Piece,676.01,Inactive
2291,SKU02291,Unilever Product 2291,Dairy,Amul,50.0,Kg,960.99,Active
2292,SKU02292,Unilever Product 2292,Beverages,Dabur,91.0,Pack,437.74,Inactive
2293,SKU02293,Unilever Product 2293,Snacks,Amul,102.0,Bottle,83.34,Inactive
2294,SKU02294,Britannia Product 2294,Beverages,P&G,42.0,Bottle,1146.57,Inactive
2295,SKU02295,Nestle Product 2295,Cleaning,P&G,197.0,Kg,1309.45,Active
2296,SKU02296,Parle Product 2296,Snacks,Amul,87.0,Bottle,2234.64,Inactive
2297,SKU02297,Parle Product 2297,Household,Amul,51.0,Pack,681.52,Inactive
2298,SKU02298,Dabur Product 2298,Frozen Food,Nestle,86.0,Pack,781.91,Active
2299,SKU02299,Dabur Product 2299,Cleaning,Nestle,31.0,Litre,1104.69,Inactive
2300,SKU02300,Amul Product 2300,Frozen Food,Nestle,51.0,Bottle,931.39,Inactive
2301,SKU02301,Unilever Product 2301,Bakery,Nestle,158.0,Piece,1846.52,Inactive
2302,SKU02302,Unilever Product 2302,Bakery,Parle,151.0,Bottle,1015.66,Active
2303,SKU02303,P&G Product 2303,Household,Dabur,5.0,Litre,1723.79,Active
2304,SKU02304,Amul Product 2304,Cleaning,Parle,85.0,Bottle,188.21,Active
2305,SKU02305,Parle Product 2305,Beverages,Britannia,159.0,Bottle,1131.55,Inactive
2306,SKU02306,Nestle Product 2306,Beverages,Unilever,128.0,Litre,813.45,Active
2307,SKU02307,Parle Product 2307,Snacks,P&G,57.0,Kg,929.0,Inactive
2308,SKU02308,ITC Product 2308,Frozen Food,Parle,92.0,Kg,569.55,Inactive
2309,SKU02309,Nestle Product 2309,Dairy,Unilever,69.0,Bottle,1270.51,Inactive
2310,SKU02310,Dabur Product 2310,Household,Parle,5.0,Pack,1947.87,Active
2311,SKU02311,Unilever Product 2311,Frozen Food,Parle,168.0,Kg,1278.17,Inactive
2312,SKU02312,ITC Product 2312,Bakery,P&G,35.0,Kg,1495.29,Active
2313,SKU02313,Parle Product 2313,Snacks,Amul,43.0,Kg,619.56,Inactive
2314,SKU02314,Unilever Product 2314,Household,Parle,116.0,Litre,59.93,Active
2315,SKU02315,Nestle Product 2315,Bakery,Unilever,157.0,Pack,2174.62,Active
2316,SKU02316,ITC Product 2316,Cleaning,ITC,51.0,Bottle,896.02,Inactive
2317,SKU02317,Unilever Product 2317,Bakery,ITC,87.0,Pack,213.8,Active
2318,SKU02318,Amul Product 2318,Beverages,Britannia,86.0,Bottle,1138.54,Inactive
2319,SKU02319,Nestle Product 2319,Beverages,Britannia,157.0,Piece,708.38,Inactive
2320,SKU02320,Dabur Product 2320,Personal Care,ITC,145.0,Litre,1419.54,Active
2321,SKU02321,P&G Product 2321,Beverages,Amul,99.0,Kg,1968.96,Active
2322,SKU02322,P&G Product 2322,Beverages,Britannia,138.0,Pack,1373.36,Inactive
2323,SKU02323,Dabur Product 2323,Household,ITC,185.0,Bottle,2322.27,Inactive
2324,SKU02324,P&G Product 2324,Personal Care,Parle,158.0,Piece,636.46,Active
2325,SKU02325,P&G Product 2325,Snacks,P&G,97.0,Pack,1444.86,Active
2326,SKU02326,Britannia Product 2326,Bakery,Dabur,108.0,Bottle,2261.51,Inactive
2327,SKU02327,Britannia Product 2327,Personal Care,Nestle,65.0,Litre,2226.9,Inactive
2328,SKU02328,Amul Product 2328,Cleaning,Britannia,118.0,Litre,1305.56,Active
2329,SKU02329,ITC Product 2329,Dairy,Unilever,197.0,Pack,812.21,Inactive
2330,SKU02330,Parle Product 2330,Dairy,Unilever,159.0,Bottle,965.29,Active
2331,SKU02331,Dabur Product 2331,Household,P&G,97.0,Piece,1878.45,Active
2332,SKU02332,Unilever Product 2332,Cleaning,Unilever,137.0,Piece,2375.65,Active
2333,SKU02333,ITC Product 2333,Beverages,Unilever,68.0,Piece,410.15,Active
2334,SKU02334,Parle Product 2334,Frozen Food,Dabur,63.0,Pack,1747.14,Active
2335,SKU02335,Britannia Product 2335,Bakery,Amul,157.0,Kg,573.95,Inactive
2336,SKU02336,Parle Product 2336,Snacks,Dabur,44.0,Litre,914.41,Active
2337,SKU02337,Britannia Product 2337,Cleaning,ITC,144.0,Piece,421.92,Inactive
2338,SKU02338,Nestle Product 2338,Cleaning,Britannia,178.0,Litre,943.89,Active
2339,SKU02339,Dabur Product 2339,Bakery,Nestle,145.0,Pack,654.66,Inactive
2340,SKU02340,P&G Product 2340,Beverages,ITC,62.0,Bottle,50.88,Active
2341,SKU02341,Unilever Product 2341,Household,Amul,132.0,Kg,2041.82,Active
2342,SKU02342,ITC Product 2342,Beverages,Britannia,78.0,Piece,2168.43,Active
2343,SKU02343,Amul Product 2343,Personal Care,P&G,140.0,Kg,1989.02,Inactive
2344,SKU02344,Amul Product 2344,Beverages,Unilever,158.0,Litre,711.19,Active
2345,SKU02345,P&G Product 2345,Personal Care,Parle,176.0,Pack,2477.83,Active
2346,SKU02346,Dabur Product 2346,Dairy,Parle,125.0,Piece,1984.26,Inactive
2347,SKU02347,P&G Product 2347,Personal Care,Dabur,98.0,Litre,1828.97,Active
2348,SKU02348,Dabur Product 2348,Bakery,P&G,36.0,Piece,1961.82,Inactive
2349,SKU02349,Britannia Product 2349,Beverages,Unilever,37.0,Pack,959.09,Active
2350,SKU02350,Britannia Product 2350,Beverages,Nestle,189.0,Litre,1508.23,Active
2351,SKU02351,Dabur Product 2351,Cleaning,Amul,156.0,Litre,2043.54,Inactive
2352,SKU02352,Britannia Product 2352,Bakery,Unilever,146.0,Kg,1947.3,Active
2353,SKU02353,Amul Product 2353,Dairy,Nestle,98.0,Litre,1268.41,Active
2354,SKU02354,Parle Product 2354,Cleaning,P&G,67.0,Piece,2011.16,Inactive
2355,SKU02355,Unilever Product 2355,Beverages,Britannia,195.0,Kg,136.93,Inactive
2356,SKU02356,Parle Product 2356,Snacks,Nestle,107.0,Piece,69.61,Inactive
2357,SKU02357,Britannia Product 2357,Cleaning,Dabur,132.0,Kg,259.44,Active
2358,SKU02358,Nestle Product 2358,Cleaning,Nestle,137.0,Litre,1826.65,Inactive
2359,SKU02359,Dabur Product 2359,Bakery,Nestle,84.0,Kg,1231.06,Inactive
2360,SKU02360,Nestle Product 2360,Bakery,P&G,85.0,Piece,810.2,Inactive
2361,SKU02361,P&G Product 2361,Household,P&G,15.0,Bottle,1111.16,Inactive
2362,SKU02362,P&G Product 2362,Dairy,P&G,173.0,Litre,270.66,Active
2363,SKU02363,Dabur Product 2363,Dairy,Britannia,34.0,Kg,199.45,Active
2364,SKU02364,Amul Product 2364,Bakery,Parle,161.0,Litre,1784.59,Inactive
2365,SKU02365,Dabur Product 2365,Cleaning,Unilever,160.0,Pack,2046.36,Active
2366,SKU02366,Britannia Product 2366,Snacks,Nestle,180.0,Pack,1536.4,Inactive
2367,SKU02367,Britannia Product 2367,Bakery,Dabur,57.0,Piece,1798.28,Inactive
2368,SKU02368,Amul Product 2368,Cleaning,Dabur,81.0,Kg,1526.41,Active
2369,SKU02369,P&G Product 2369,Frozen Food,Nestle,3.0,Bottle,508.44,Active
2370,SKU02370,Unilever Product 2370,Beverages,Nestle,118.0,Litre,457.38,Active
2371,SKU02371,Amul Product 2371,Personal Care,Unilever,169.0,Bottle,2070.39,Active
2372,SKU02372,Parle Product 2372,Cleaning,Parle,139.0,Piece,435.78,Active
2373,SKU02373,Nestle Product 2373,Personal Care,P&G,158.0,Bottle,1016.23,Active
2374,SKU02374,Britannia Product 2374,Frozen Food,Unilever,146.0,Pack,1330.32,Active
2375,SKU02375,Nestle Product 2375,Personal Care,Dabur,36.0,Pack,1065.24,Inactive
2376,SKU02376,Unilever Product 2376,Snacks,Britannia,67.0,Piece,1267.93,Active
2377,SKU02377,P&G Product 2377,Frozen Food,Amul,66.0,Kg,1996.57,Active
2378,SKU02378,Britannia Product 2378,Cleaning,Britannia,92.0,Litre,789.6,Inactive
2379,SKU02379,Unilever Product 2379,Bakery,Nestle,10.0,Pack,1424.19,Active
2380,SKU02380,Britannia Product 2380,Cleaning,Dabur,193.0,Kg,908.72,Inactive
2381,SKU02381,Nestle Product 2381,Frozen Food,Parle,159.0,Pack,1353.28,Inactive
2382,SKU02382,P&G Product 2382,Bakery,Dabur,22.0,Kg,627.55,Active
2383,SKU02383,P&G Product 2383,Cleaning,Nestle,118.0,Litre,2318.02,Inactive
2384,SKU02384,Unilever Product 2384,Cleaning,P&G,10.0,Piece,1140.6,Active
2385,SKU02385,Amul Product 2385,Snacks,Unilever,140.0,Piece,2119.68,Active
2386,SKU02386,Unilever Product 2386,Dairy,Dabur,17.0,Bottle,814.55,Active
2387,SKU02387,Dabur Product 2387,Cleaning,Dabur,99.0,Pack,614.74,Active
2388,SKU02388,ITC Product 2388,Bakery,Amul,11.0,Bottle,1544.81,Inactive
2389,SKU02389,Amul Product 2389,Bakery,Britannia,107.0,Piece,1988.32,Inactive
2390,SKU02390,Parle Product 2390,Bakery,Nestle,189.0,Bottle,2397.92,Inactive
2391,SKU02391,P&G Product 2391,Personal Care,Parle,6.0,Bottle,2395.38,Active
2392,SKU02392,Dabur Product 2392,Cleaning,Dabur,134.0,Bottle,1708.29,Inactive
2393,SKU02393,P&G Product 2393,Dairy,Dabur,63.0,Piece,1912.66,Active
2394,SKU02394,P&G Product 2394,Frozen Food,Nestle,40.0,Bottle,1240.63,Active
2395,SKU02395,Britannia Product 2395,Cleaning,Parle,181.0,Kg,171.51,Inactive
2396,SKU02396,Unilever Product 2396,Household,Nestle,173.0,Piece,212.56,Inactive
2397,SKU02397,Dabur Product 2397,Dairy,Britannia,85.0,Piece,2084.49,Active
2398,SKU02398,ITC Product 2398,Frozen Food,Dabur,152.0,Piece,1323.9,Inactive
2399,SKU02399,P&G Product 2399,Cleaning,Dabur,104.0,Piece,1483.57,Inactive
2400,SKU02400,Unilever Product 2400,Household,Unilever,21.0,Bottle,188.66,Active
2401,SKU02401,Dabur Product 2401,Cleaning,Nestle,115.0,Pack,964.89,Active
2402,SKU02402,Dabur Product 2402,Household,Unilever,26.0,Kg,2459.33,Inactive
2403,SKU02403,Britannia Product 2403,Bakery,Amul,73.0,Pack,1831.74,Inactive
2404,SKU02404,Amul Product 2404,Frozen Food,Parle,111.0,Bottle,1122.5,Inactive
2405,SKU02405,P&G Product 2405,Bakery,Nestle,87.0,Kg,2174.16,Inactive
2406,SKU02406,Dabur Product 2406,Snacks,Britannia,106.0,Kg,162.13,Inactive
2407,SKU02407,Dabur Product 2407,Personal Care,Amul,42.0,Litre,1676.46,Active
2408,SKU02408,Britannia Product 2408,Dairy,Parle,77.0,Pack,439.79,Active
2409,SKU02409,P&G Product 2409,Personal Care,Unilever,163.0,Piece,950.87,Active
2410,SKU02410,Dabur Product 2410,Bakery,Amul,116.0,Litre,451.77,Active
2411,SKU02411,Amul Product 2411,Personal Care,Britannia,164.0,Litre,2041.46,Active
2412,SKU02412,Britannia Product 2412,Household,Britannia,117.0,Litre,1691.29,Inactive
2413,SKU02413,Unilever Product 2413,Cleaning,Unilever,160.0,Pack,836.47,Inactive
2414,SKU02414,Nestle Product 2414,Dairy,Britannia,68.0,Pack,797.55,Active
2415,SKU02415,Nestle Product 2415,Beverages,Amul,13.0,Piece,1031.92,Active
2416,SKU02416,Unilever Product 2416,Dairy,P&G,57.0,Piece,2376.02,Active
2417,SKU02417,Parle Product 2417,Snacks,Parle,127.0,Kg,2372.97,Active
2418,SKU02418,Unilever Product 2418,Beverages,P&G,26.0,Piece,280.02,Active
2419,SKU02419,Amul Product 2419,Household,Unilever,109.0,Piece,2240.14,Inactive
2420,SKU02420,Parle Product 2420,Cleaning,ITC,42.0,Litre,68.07,Active
2421,SKU02421,Dabur Product 2421,Cleaning,Britannia,75.0,Bottle,1839.64,Inactive
2422,SKU02422,Amul Product 2422,Frozen Food,Britannia,69.0,Bottle,1698.79,Active
2423,SKU02423,Britannia Product 2423,Personal Care,Dabur,54.0,Litre,1607.4,Inactive
2424,SKU02424,ITC Product 2424,Cleaning,Amul,86.0,Pack,2400.18,Active
2425,SKU02425,Amul Product 2425,Frozen Food,Dabur,83.0,Kg,586.82,Inactive
2426,SKU02426,ITC Product 2426,Cleaning,P&G,54.0,Pack,912.89,Active
2427,SKU02427,Unilever Product 2427,Beverages,Nestle,159.0,Litre,2324.88,Inactive
2428,SKU02428,Parle Product 2428,Beverages,Parle,59.0,Bottle,595.4,Inactive
2429,SKU02429,Parle Product 2429,Household,Unilever,29.0,Litre,2396.4,Inactive
2430,SKU02430,Unilever Product 2430,Personal Care,Dabur,83.0,Pack,745.55,Active
2431,SKU02431,Britannia Product 2431,Beverages,Dabur,54.0,Bottle,2045.96,Inactive
2432,SKU02432,Amul Product 2432,Dairy,Amul,183.0,Pack,508.14,Active
2433,SKU02433,Unilever Product 2433,Personal Care,P&G,177.0,Pack,331.35,Inactive
2434,SKU02434,Parle Product 2434,Dairy,ITC,153.0,Bottle,2227.7,Inactive
2435,SKU02435,Nestle Product 2435,Beverages,Amul,148.0,Bottle,528.44,Active
2436,SKU02436,Dabur Product 2436,Cleaning,Unilever,165.0,Kg,1101.29,Inactive
2437,SKU02437,ITC Product 2437,Personal Care,P&G,200.0,Pack,1137.82,Active
2438,SKU02438,Parle Product 2438,Cleaning,ITC,60.0,Piece,2328.09,Inactive
2439,SKU02439,Amul Product 2439,Household,ITC,8.0,Bottle,884.54,Inactive
2440,SKU02440,Parle Product 2440,Frozen Food,Britannia,179.0,Kg,1841.07,Active
2441,SKU02441,Dabur Product 2441,Bakery,P&G,181.0,Bottle,1272.62,Active
2442,SKU02442,Nestle Product 2442,Frozen Food,Dabur,140.0,Pack,2276.2,Inactive
2443,SKU02443,Amul Product 2443,Beverages,Amul,44.0,Bottle,555.36,Inactive
2444,SKU02444,ITC Product 2444,Household,Parle,152.0,Pack,979.01,Active
2445,SKU02445,ITC Product 2445,Dairy,Nestle,19.0,Litre,1661.27,Active
2446,SKU02446,Parle Product 2446,Household,Unilever,16.0,Kg,614.64,Active
2447,SKU02447,P&G Product 2447,Frozen Food,Dabur,34.0,Litre,2351.58,Active
2448,SKU02448,Parle Product 2448,Beverages,Nestle,72.0,Pack,373.92,Active
2449,SKU02449,Dabur Product 2449,Beverages,Amul,22.0,Piece,18.42,Active
2450,SKU02450,P&G Product 2450,Personal Care,ITC,26.0,Pack,707.16,Active
2451,SKU02451,Nestle Product 2451,Personal Care,Nestle,93.0,Kg,2338.69,Active
2452,SKU02452,P&G Product 2452,Bakery,Nestle,170.0,Pack,1044.64,Inactive
2453,SKU02453,P&G Product 2453,Bakery,Parle,145.0,Litre,1532.74,Active
2454,SKU02454,Amul Product 2454,Frozen Food,ITC,73.0,Piece,1009.47,Inactive
2455,SKU02455,P&G Product 2455,Bakery,Dabur,147.0,Kg,238.22,Active
2456,SKU02456,Britannia Product 2456,Dairy,Parle,33.0,Bottle,2342.56,Inactive
2457,SKU02457,P&G Product 2457,Personal Care,Britannia,135.0,Kg,91.53,Active
2458,SKU02458,P&G Product 2458,Beverages,Unilever,198.0,Kg,481.82,Active
2459,SKU02459,P&G Product 2459,Bakery,Unilever,23.0,Pack,550.75,Active
2460,SKU02460,P&G Product 2460,Dairy,Unilever,47.0,Kg,624.91,Active
2461,SKU02461,ITC Product 2461,Household,Britannia,2.0,Litre,2146.36,Active
2462,SKU02462,P&G Product 2462,Dairy,P&G,124.0,Kg,1892.97,Inactive
2463,SKU02463,P&G Product 2463,Snacks,Amul,154.0,Litre,1183.89,Active
2464,SKU02464,Amul Product 2464,Dairy,Parle,116.0,Kg,1730.6,Active
2465,SKU02465,Dabur Product 2465,Frozen Food,Amul,57.0,Kg,1434.63,Inactive
2466,SKU02466,Britannia Product 2466,Dairy,Nestle,138.0,Kg,34.07,Active
2467,SKU02467,Dabur Product 2467,Personal Care,Nestle,60.0,Litre,1072.48,Inactive
2468,SKU02468,Parle Product 2468,Frozen Food,Amul,84.0,Piece,1844.12,Active
2469,SKU02469,P&G Product 2469,Household,Dabur,104.0,Bottle,1867.92,Inactive
2470,SKU02470,P&G Product 2470,Bakery,Parle,106.0,Litre,2363.9,Inactive
2471,SKU02471,Unilever Product 2471,Cleaning,Nestle,67.0,Litre,1713.09,Active
2472,SKU02472,ITC Product 2472,Frozen Food,Nestle,50.0,Kg,1027.77,Inactive
2473,SKU02473,Dabur Product 2473,Frozen Food,Dabur,176.0,Kg,2028.23,Active
2474,SKU02474,ITC Product 2474,Frozen Food,Dabur,8.0,Litre,2431.54,Active
2475,SKU02475,Nestle Product 2475,Personal Care,ITC,28.0,Piece,117.14,Inactive
2476,SKU02476,Parle Product 2476,Dairy,P&G,80.0,Litre,112.81,Active
2477,SKU02477,ITC Product 2477,Beverages,Dabur,45.0,Pack,450.26,Inactive
2478,SKU02478,Parle Product 2478,Household,P&G,3.0,Kg,1223.11,Active
2479,SKU02479,P&G Product 2479,Household,ITC,186.0,Kg,366.14,Active
2480,SKU02480,P&G Product 2480,Beverages,P&G,162.0,Litre,1627.42,Inactive
2481,SKU02481,Parle Product 2481,Frozen Food,P&G,40.0,Pack,2459.76,Active
2482,SKU02482,Amul Product 2482,Frozen Food,ITC,115.0,Pack,2376.07,Inactive
2483,SKU02483,Amul Product 2483,Cleaning,P&G,13.0,Bottle,505.57,Inactive
2484,SKU02484,Parle Product 2484,Personal Care,Parle,68.0,Bottle,558.98,Inactive
2485,SKU02485,Dabur Product 2485,Dairy,ITC,50.0,Kg,2299.87,Active
2486,SKU02486,Nestle Product 2486,Snacks,Dabur,177.0,Litre,1138.66,Inactive
2487,SKU02487,Britannia Product 2487,Dairy,Nestle,35.0,Kg,1199.76,Active
2488,SKU02488,Dabur Product 2488,Dairy,P&G,20.0,Kg,1963.43,Active
2489,SKU02489,Parle Product 2489,Household,P&G,200.0,Kg,2478.09,Inactive
2490,SKU02490,Amul Product 2490,Bakery,Britannia,110.0,Litre,2051.22,Active
2491,SKU02491,Britannia Product 2491,Snacks,Amul,188.0,Kg,1565.19,Active
2492,SKU02492,Dabur Product 2492,Dairy,P&G,89.0,Piece,2197.63,Inactive
2493,SKU02493,Amul Product 2493,Cleaning,Amul,124.0,Pack,2299.82,Active
2494,SKU02494,ITC Product 2494,Personal Care,Nestle,40.0,Kg,681.47,Inactive
2495,SKU02495,Amul Product 2495,Frozen Food,Nestle,51.0,Piece,78.59,Active
2496,SKU02496,Parle Product 2496,Personal Care,Parle,21.0,Bottle,583.69,Active
2497,SKU02497,Nestle Product 2497,Bakery,Britannia,15.0,Litre,769.91,Active
2498,SKU02498,Parle Product 2498,Household,Britannia,39.0,Litre,742.18,Inactive
2499,SKU02499,Unilever Product 2499,Household,Parle,56.0,Kg,2173.61,Active
2500,SKU02500,Nestle Product 2500,Personal Care,Unilever,82.0,Pack,2324.52,Inactive
2501,SKU02501,ITC Product 2501,Frozen Food,Amul,140.0,Litre,2399.66,Active
2502,SKU02502,ITC Product 2502,Beverages,Unilever,87.0,Pack,2329.52,Inactive
2503,SKU02503,Unilever Product 2503,Bakery,P&G,42.0,Pack,1576.04,Active
2504,SKU02504,ITC Product 2504,Personal Care,Amul,155.0,Kg,1704.66,Inactive
2505,SKU02505,Unilever Product 2505,Bakery,ITC,43.0,Kg,1622.73,Inactive
2506,SKU02506,Parle Product 2506,Personal Care,P&G,138.0,Bottle,1007.23,Active
2507,SKU02507,ITC Product 2507,Bakery,Parle,31.0,Bottle,1728.86,Inactive
2508,SKU02508,Parle Product 2508,Frozen Food,P&G,193.0,Litre,134.21,Active
2509,SKU02509,Parle Product 2509,Bakery,Parle,13.0,Litre,2277.95,Active
2510,SKU02510,ITC Product 2510,Snacks,Nestle,179.0,Pack,1536.51,Inactive
2511,SKU02511,ITC Product 2511,Cleaning,Britannia,192.0,Kg,636.82,Active
2512,SKU02512,Nestle Product 2512,Bakery,Parle,60.0,Kg,825.69,Inactive
2513,SKU02513,Unilever Product 2513,Personal Care,Nestle,158.0,Pack,1353.53,Active
2514,SKU02514,Britannia Product 2514,Personal Care,Britannia,116.0,Piece,198.67,Inactive
2515,SKU02515,Britannia Product 2515,Frozen Food,Dabur,94.0,Pack,443.31,Active
2516,SKU02516,Britannia Product 2516,Personal Care,P&G,175.0,Kg,93.84,Inactive
2517,SKU02517,Dabur Product 2517,Beverages,Dabur,92.0,Kg,568.86,Inactive
2518,SKU02518,ITC Product 2518,Household,Amul,189.0,Kg,1754.18,Active
2519,SKU02519,Parle Product 2519,Household,Britannia,176.0,Pack,1558.12,Active
2520,SKU02520,Dabur Product 2520,Personal Care,Parle,22.0,Kg,1547.6,Inactive
2521,SKU02521,Britannia Product 2521,Household,Unilever,131.0,Litre,2290.29,Active
2522,SKU02522,Unilever Product 2522,Bakery,Unilever,29.0,Piece,2168.99,Active
2523,SKU02523,P&G Product 2523,Beverages,Amul,62.0,Bottle,422.33,Active
2524,SKU02524,Amul Product 2524,Frozen Food,Unilever,176.0,Piece,841.84,Active
2525,SKU02525,Amul Product 2525,Beverages,Britannia,48.0,Bottle,1506.55,Active
2526,SKU02526,Parle Product 2526,Bakery,Nestle,114.0,Bottle,1941.89,Active
2527,SKU02527,Dabur Product 2527,Bakery,Parle,140.0,Bottle,1389.39,Inactive
2528,SKU02528,Nestle Product 2528,Frozen Food,Amul,5.0,Pack,1419.65,Active
2529,SKU02529,Parle Product 2529,Dairy,Britannia,78.0,Litre,641.28,Inactive
2530,SKU02530,ITC Product 2530,Beverages,Nestle,122.0,Piece,325.09,Inactive
2531,SKU02531,Dabur Product 2531,Dairy,P&G,41.0,Litre,38.11,Active
2532,SKU02532,Amul Product 2532,Snacks,Amul,30.0,Bottle,2211.39,Inactive
2533,SKU02533,Nestle Product 2533,Frozen Food,ITC,75.0,Piece,408.42,Inactive
2534,SKU02534,Amul Product 2534,Frozen Food,P&G,124.0,Kg,2430.61,Active
2535,SKU02535,Britannia Product 2535,Frozen Food,Parle,91.0,Piece,2040.62,Inactive
2536,SKU02536,Parle Product 2536,Bakery,Nestle,121.0,Piece,700.46,Inactive
2537,SKU02537,Amul Product 2537,Bakery,Britannia,48.0,Bottle,1994.55,Active
2538,SKU02538,Unilever Product 2538,Cleaning,Nestle,191.0,Pack,512.75,Active
2539,SKU02539,Amul Product 2539,Beverages,Parle,37.0,Litre,2045.81,Inactive
2540,SKU02540,Unilever Product 2540,Bakery,Dabur,49.0,Litre,722.77,Active
2541,SKU02541,ITC Product 2541,Snacks,Amul,177.0,Kg,2425.49,Inactive
2542,SKU02542,Britannia Product 2542,Personal Care,Britannia,44.0,Kg,1253.05,Inactive
2543,SKU02543,Britannia Product 2543,Household,P&G,80.0,Piece,2265.2,Inactive
2544,SKU02544,Unilever Product 2544,Dairy,Dabur,144.0,Kg,344.01,Inactive
2545,SKU02545,Britannia Product 2545,Snacks,P&G,175.0,Kg,2223.08,Inactive
2546,SKU02546,P&G Product 2546,Frozen Food,Parle,187.0,Kg,262.02,Active
2547,SKU02547,Nestle Product 2547,Bakery,Parle,125.0,Pack,1260.83,Active
2548,SKU02548,Parle Product 2548,Beverages,P&G,163.0,Pack,2132.08,Inactive
2549,SKU02549,Amul Product 2549,Cleaning,Dabur,48.0,Kg,219.33,Active
2550,SKU02550,Britannia Product 2550,Household,ITC,106.0,Bottle,1589.8,Inactive
2551,SKU02551,Amul Product 2551,Dairy,ITC,11.0,Litre,2241.61,Inactive
2552,SKU02552,ITC Product 2552,Cleaning,P&G,176.0,Bottle,2100.73,Inactive
2553,SKU02553,Amul Product 2553,Frozen Food,Unilever,145.0,Piece,323.86,Active
2554,SKU02554,Nestle Product 2554,Dairy,Parle,147.0,Kg,1519.97,Active
2555,SKU02555,Parle Product 2555,Beverages,ITC,47.0,Bottle,2337.72,Active
2556,SKU02556,P&G Product 2556,Snacks,Nestle,2.0,Bottle,327.63,Active
2557,SKU02557,Dabur Product 2557,Snacks,ITC,20.0,Litre,562.95,Inactive
2558,SKU02558,Amul Product 2558,Dairy,Dabur,158.0,Pack,1973.39,Inactive
2559,SKU02559,Nestle Product 2559,Cleaning,Unilever,83.0,Bottle,219.17,Inactive
2560,SKU02560,Britannia Product 2560,Bakery,Amul,128.0,Pack,595.53,Inactive
2561,SKU02561,Dabur Product 2561,Personal Care,Britannia,49.0,Kg,1698.64,Inactive
2562,SKU02562,Nestle Product 2562,Frozen Food,Nestle,18.0,Litre,553.49,Active
2563,SKU02563,Unilever Product 2563,Frozen Food,Amul,181.0,Piece,1005.65,Inactive
2564,SKU02564,Nestle Product 2564,Dairy,Dabur,55.0,Bottle,1096.0,Inactive
2565,SKU02565,Unilever Product 2565,Personal Care,Britannia,30.0,Pack,590.13,Active
2566,SKU02566,ITC Product 2566,Dairy,Nestle,97.0,Kg,903.84,Active
2567,SKU02567,Nestle Product 2567,Beverages,Britannia,157.0,Litre,1315.28,Active
2568,SKU02568,Nestle Product 2568,Snacks,Britannia,75.0,Piece,1891.82,Active
2569,SKU02569,Amul Product 2569,Bakery,Britannia,123.0,Bottle,110.15,Active
2570,SKU02570,ITC Product 2570,Beverages,Nestle,171.0,Kg,740.37,Active
2571,SKU02571,Unilever Product 2571,Snacks,P&G,168.0,Piece,253.59,Active
2572,SKU02572,Dabur Product 2572,Dairy,Dabur,28.0,Litre,1481.56,Inactive
2573,SKU02573,Unilever Product 2573,Cleaning,Dabur,59.0,Litre,229.34,Inactive
2574,SKU02574,Amul Product 2574,Cleaning,Nestle,141.0,Pack,598.32,Inactive
2575,SKU02575,Unilever Product 2575,Personal Care,Nestle,39.0,Piece,1271.67,Active
2576,SKU02576,Britannia Product 2576,Beverages,Dabur,110.0,Kg,784.7,Active
2577,SKU02577,Nestle Product 2577,Bakery,Unilever,42.0,Litre,1286.88,Active
2578,SKU02578,Unilever Product 2578,Household,Unilever,79.0,Pack,973.93,Active
2579,SKU02579,ITC Product 2579,Bakery,Britannia,107.0,Litre,1530.52,Active
2580,SKU02580,ITC Product 2580,Dairy,Britannia,22.0,Litre,941.17,Inactive
2581,SKU02581,Nestle Product 2581,Personal Care,Parle,76.0,Bottle,1303.62,Inactive
2582,SKU02582,Amul Product 2582,Cleaning,Amul,168.0,Piece,933.82,Inactive
2583,SKU02583,Parle Product 2583,Household,Amul,124.0,Pack,2455.05,Inactive
